"","Gene.stable.ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"205","ENSAMXG00000006753",209.169625532573,-0.432910410295884,0.150609931166014,-2.87438156929171,0.00404819560684267,0.0280105609971678,"mrpl22"
"206","ENSAMXG00000006817",257.882180206269,-0.86350027913918,0.172892100768791,-4.99444610424359,5.90048659716485e-07,1.6776383502956e-05,"wwc1"
"207","ENSAMXG00000006865",897.759336838001,-0.357322323917004,0.10891480571072,-3.28075068936045,0.00103531213868083,0.00944391578377969,"dido1"
"208","ENSAMXG00000006908",392.824550966839,-0.669502703600819,0.203817458970159,-3.28481528022014,0.00102049252307371,0.00933920462332868,"nup155"
"209","ENSAMXG00000006915",437.076981254314,-0.353216777340388,0.132155282404826,-2.67274051337875,0.00752344211336087,0.044769684800152,"npas2"
"210","ENSAMXG00000006938",122.161366290736,-1.06194608484225,0.201923829980099,-5.25914194945146,1.44729138477336e-07,4.91463825497431e-06,"WDR70"
"212","ENSAMXG00000006963",413.69601037423,-0.43326082895906,0.143442835288988,-3.02044245072394,0.00252405669582096,0.0193691907924962,"NFX1"
"213","ENSAMXG00000006988",521.234454693959,-0.45987379632432,0.0969297630029328,-4.74440235978299,2.09122817264442e-06,4.99009283017215e-05,"dnajc16l"
"214","ENSAMXG00000006991",31.316562589876,-2.43926661994433,0.475000665119525,-5.13529095655168,2.8170785337861e-07,8.96707635754494e-06,"mogat3b"
"215","ENSAMXG00000007081",14.4178270108222,-2.20466929717086,0.638688763681118,-3.45186798725584,0.000556720035805551,0.005754145779814,"lhfpl5b"
"216","ENSAMXG00000007105",234.826573162186,-0.480740458439435,0.182068310773338,-2.64044004361595,0.00827984416265162,0.0480437169935943,"kif21b"
"217","ENSAMXG00000007110",601.65790475221,-0.426366200437116,0.107253194239718,-3.97532403076183,7.02834960495116e-05,0.00105108121979721,"tpcn1"
"218","ENSAMXG00000007151",116.935303871733,-0.698518681976464,0.214389273061823,-3.25817925496222,0.00112129552867988,0.0100640623293766,"limk1b"
"219","ENSAMXG00000007185",160.94622769366,-1.14604049126503,0.196088679020327,-5.8445010542716,5.08088824494223e-09,2.38744818792454e-07,"dph2"
"220","ENSAMXG00000007194",140.634455423597,-0.739268929977795,0.188865479082501,-3.91426179929294,9.0681206466661e-05,0.00130126367705581,"tkta"
"221","ENSAMXG00000007289",362.399789514655,-0.403829696896616,0.14725068267901,-2.74246400457729,0.00609801330009825,0.0380478203481409,"myo9aa"
"222","ENSAMXG00000007332",826.908458826635,-0.332064463697258,0.0816698994914051,-4.06593452134963,4.78403675810545e-05,0.000767963795380086,"lrfn4a"
"223","ENSAMXG00000007379",337.763048980461,-0.427182404495709,0.12628589358512,-3.38266129627359,0.000717871084437549,0.00700519433608721,"adssl"
"224","ENSAMXG00000007384",1832.20755206464,-0.422751114536147,0.0849338230453688,-4.97741770449127,6.44381644652524e-07,1.80760904499098e-05,"NRGN"
"225","ENSAMXG00000007403",3.48343760366668,-4.88386688240236,1.60078180241589,-3.0509260381594,0.00228136764801355,0.0179082556366061,"pou2f3"
"226","ENSAMXG00000007404",1579.08851649099,-0.333306082711462,0.10257524005016,-3.24938145451545,0.00115656272635031,0.010303419933365,"chd2"
"227","ENSAMXG00000007428",996.964005505835,-0.287088038755719,0.0872724233393922,-3.28956190020377,0.00100343482673513,0.00921830187211488,"SERF2"
"228","ENSAMXG00000007450",299.447405849911,-0.385533639182903,0.142666167298152,-2.7023480512881,0.0068851646710665,0.0419689815977981,"dock11"
"229","ENSAMXG00000007466",1372.60089601255,-0.660197109463417,0.0986268588803802,-6.69388761801832,2.17318337597168e-11,1.75265149672716e-09,"tmsb2"
"230","ENSAMXG00000007474",1608.01241160755,-0.387046888934676,0.101471125878325,-3.81435492692558,0.000136539116916977,0.00183138428069801,"zgc:123105"
"231","ENSAMXG00000007490",867.795150820883,-0.31927437967653,0.109135822885697,-2.92547736604251,0.00343928193854775,0.0248240336508766,"magixa"
"232","ENSAMXG00000007495",426.630552979441,-0.344551302911838,0.126045631945689,-2.73354417438519,0.00626567180071252,0.038813384216009,"doc2b"
"233","ENSAMXG00000007505",336.716555924864,-0.870091568451396,0.270068720767229,-3.22174136264126,0.00127414094701361,0.0111553832913117,"uckl1a"
"236","ENSAMXG00000007646",134.799289681559,-0.708909003896116,0.204240050101578,-3.47095980217173,0.00051860162739928,0.00543721393726433,"si:dkey-260j18.2"
"237","ENSAMXG00000007651",256.541862703614,-1.64288865869679,0.186161825614796,-8.82505665848073,1.09404407528068e-18,2.15912816033334e-16,"slc38a5b"
"238","ENSAMXG00000007673",156.019197465007,-0.516068940422249,0.178137556728642,-2.89702491658386,0.00376719834061694,0.0265189895777797,"pwp1"
"239","ENSAMXG00000007768",28.7830358777186,-1.36343132581467,0.409610124619193,-3.32860748274283,0.000872813192774461,0.00823015250634715,"casp10"
"240","ENSAMXG00000007893",1489.59708918794,-0.506211239990343,0.126692551495048,-3.9955880122134,6.45338763597973e-05,0.000981464892054034,"ADAM23"
"241","ENSAMXG00000008005",217.394862093981,-0.446195902530414,0.16499977840194,-2.70422122291268,0.00684646914514678,0.0417847415875316,"zgc:158376"
"242","ENSAMXG00000008046",104.791296985839,-1.90605671694055,0.351248567195232,-5.42651812692269,5.74639917128169e-08,2.14690080396994e-06,"cbsa"
"243","ENSAMXG00000008099",164.026971353534,-0.416623306513835,0.157351501202158,-2.64772374798367,0.00810357146604138,0.0473024854627582,"dnajc21"
"244","ENSAMXG00000008120",279.081928817106,-0.901097885598255,0.185513423045462,-4.85731905975037,1.18985782672795e-06,3.0897623906132e-05,"tmem9b"
"245","ENSAMXG00000008172",281.594050004459,-0.510031040062321,0.178033544967429,-2.86480303560562,0.00417268694144351,0.0286519948598915,"cars2"
"246","ENSAMXG00000008182",306.203824359338,-0.334066951828264,0.12276244909688,-2.72124704488934,0.00650361380147418,0.0400505958030011,"fibpa"
"247","ENSAMXG00000008208",2831.69348127601,-0.341560615349505,0.0684563480222669,-4.98946591831637,6.05464548861795e-07,1.71276016984091e-05,"synj1"
"249","ENSAMXG00000008295",427.349357970659,-0.357970381665471,0.126332100357885,-2.83356629590879,0.00460317586813582,0.030825658757676,"paxip1"
"250","ENSAMXG00000008332",389.841322938358,-0.737805534797657,0.174040741562685,-4.23926908247469,2.24248732532541e-05,0.000402328608367206,"mindy1"
"251","ENSAMXG00000008348",254.251726069673,-0.798177098251581,0.164718182649928,-4.84571335969587,1.26157550520161e-06,3.24584802143512e-05,"ehd4"
"252","ENSAMXG00000008354",116.693575902504,-1.23050030543871,0.273899463152633,-4.4925254371638,7.03835084504908e-06,0.000146486227901677,"slc13a5b"
"253","ENSAMXG00000008383",173.521108631348,-0.457238654855522,0.157810929839229,-2.89738268015616,0.00376290448052027,0.0265091560896804,"slc12a9"
"254","ENSAMXG00000008387",631.296213791078,-0.675248818617778,0.0987137246900671,-6.84047553405432,7.89307274738261e-12,6.93226677158866e-10,"htatsf1"
"255","ENSAMXG00000008413",1897.74362373607,-0.264054605222519,0.0718788820503095,-3.67360478753275,0.000239152536244248,0.00288617539244407,"ddx46"
"256","ENSAMXG00000008417",25.309512174702,-2.50341360395197,0.500605173214191,-5.00077453830236,5.71004555305174e-07,1.63178899748625e-05,"trpa1a"
"257","ENSAMXG00000008425",331.836896189609,-1.11875075012646,0.182186205742821,-6.14069954179583,8.21588562881257e-10,4.64045391997747e-08,"hcn1"
"258","ENSAMXG00000008459",297.08281727209,-0.780078445290289,0.17311322001593,-4.50617489073628,6.60066905971641e-06,0.000138234985613911,"COBLL1"
"259","ENSAMXG00000008481",1446.86424786269,-0.754286526277896,0.197690689221068,-3.81548837352887,0.000135913855759649,0.00182981936626655,"si:dkey-18a10.3"
"260","ENSAMXG00000008490",531.721528013116,-1.58366801615574,0.165533959943799,-9.56702791797778,1.10023003424663e-21,3.18795279580082e-19,"taok1a"
"261","ENSAMXG00000008518",94.8064154830418,-0.703868988948996,0.253815389138976,-2.77315331957116,0.005551595786628,0.0353695477860557,"STK32B"
"262","ENSAMXG00000008546",316.875870655158,-0.396341734239669,0.144583609517914,-2.74126324250164,0.00612034512241829,0.0381243183915956,"npat"
"263","ENSAMXG00000008574",27.5107803983142,-2.22716738657047,0.567796458908225,-3.92247494965525,8.76440081552652e-05,0.00127182373426001,"themis"
"264","ENSAMXG00000008578",91.3245903632636,-1.75771295782145,0.285245140849442,-6.16211358618447,7.17803310273306e-10,4.12368168829956e-08,"ryr1a"
"265","ENSAMXG00000008579",258.883061656366,-0.580258203745866,0.193825427700179,-2.99371558536399,0.00275602724544304,0.0207599268263614,"esm1"
"266","ENSAMXG00000008599",23252.2043497347,-0.285482203024851,0.061574218094426,-4.63639185132737,3.54543559977908e-06,7.91939842693662e-05,"pabpc1b"
"267","ENSAMXG00000008621",14.2581666158558,-3.13285731311111,0.906596642050141,-3.45562421897636,0.000549020149744857,0.00569561719973406,"zgc:109965"
"268","ENSAMXG00000008638",817.369390599127,-0.303949133883961,0.0910817307811147,-3.33710318498891,0.000846565124320585,0.00804140994364542,"gspt1"
"269","ENSAMXG00000008670",339.684524647996,-0.568804942775169,0.160065080325786,-3.55358546422155,0.000380017698805354,0.00424200983940247,"ankrd49"
"270","ENSAMXG00000008675",107.322554908717,-0.664946238414928,0.225087322691706,-2.95417009924491,0.00313511150927321,0.0229456786946152,"grik1a"
"271","ENSAMXG00000008683",1344.78513212772,-0.389615690080956,0.142254702493818,-2.73885982853809,0.00616526530052616,0.0383329597540127,"csnk1e"
"272","ENSAMXG00000008732",2609.20902733,-0.443654287489717,0.0907813906061211,-4.88706203471401,1.02351851194817e-06,2.71240490330655e-05,"crabp1a"
"273","ENSAMXG00000008771",366.081511920995,-0.627749347247486,0.134148792483691,-4.67950054283048,2.87574598135195e-06,6.63557618118004e-05,"PRDM15"
"274","ENSAMXG00000008777",543.328462657591,-0.401410623530305,0.1138605086985,-3.52545960068763,0.000422748651630149,0.00462596779588764,"vps53"
"275","ENSAMXG00000008816",1858.45616586304,-0.240410038818889,0.0791521012184173,-3.03731720470043,0.00238694127483937,0.0185467928550379,"csdc2a"
"276","ENSAMXG00000008820",126.151749527227,-0.704218766793916,0.18214646302362,-3.86622257223076,0.000110534069927639,0.0015387626747188,"usp49"
"277","ENSAMXG00000008836",404.52026066653,-0.326109663153087,0.120078802864429,-2.71579708802785,0.00661164266165656,0.0405967443811452,"GSK3B"
"278","ENSAMXG00000008848",224.412175689624,-0.403686789606339,0.136579581857955,-2.95568916023025,0.00311971328058557,0.0228490125711797,"KCNJ6"
"279","ENSAMXG00000008923",1819.22625611852,-0.218716343352903,0.073200456570693,-2.98790955137935,0.00280892669296797,0.0210303519704366,"uqcrc2b"
"281","ENSAMXG00000008987",257.346290592006,-0.615699973922273,0.150937606368509,-4.07916879521106,4.51970120949314e-05,0.00073324939834862,"appbp2"
"282","ENSAMXG00000009003",27.7052022239986,-1.30621212749609,0.497755525893512,-2.62420417161885,0.00868517042257422,0.0497928003549838,"c6"
"283","ENSAMXG00000009073",129.408769552479,-1.64408619176176,0.199134410839489,-8.25616318561321,1.50429922804385e-16,2.35837565891922e-14,"si:ch211-63p21.1"
"284","ENSAMXG00000009126",2255.43578202683,-0.295352715839093,0.0821231689939181,-3.59646028590258,0.000322576805309458,0.00369619256083754,"slc6a1a"
"285","ENSAMXG00000009144",753.343684789649,-0.310601733594975,0.107351870872822,-2.89330526864259,0.00381210592733046,0.0267323518491963,"pfkfb4a"
"286","ENSAMXG00000009160",409.864261967586,-0.822519500066301,0.117228413713772,-7.01638343477534,2.27684684636636e-12,2.11017159380086e-10,"cyp46a1.3"
"287","ENSAMXG00000009183",15.3572510269214,-2.3992778689997,0.648368579813084,-3.70048448321073,0.000215188237844487,0.00265425197782446,"dlc"
"288","ENSAMXG00000009213",136.441501613436,-0.781651048901921,0.202705623605963,-3.85608960914356,0.000115215267796934,0.0015855095301834,"aldh3a2a"
"289","ENSAMXG00000009214",10.6440793183454,-3.26587576457417,0.858588165364087,-3.80377449436339,0.000142507919064464,0.00189878502168894,"slc12a10.1"
"291","ENSAMXG00000009341",321.015323718923,-0.39492873733206,0.128060092783439,-3.08393293139276,0.00204283642829262,0.0163651294577883,"sema6bb"
"293","ENSAMXG00000009383",461.934433834373,-0.871276693015692,0.151047178098267,-5.76824210809729,8.01026741294104e-09,3.64609975606099e-07,"ddhd1b"
"294","ENSAMXG00000009467",80.4922432952964,-3.22212697257984,0.920789382278465,-3.49930943448413,0.000466464904879759,0.00501599280728074,"vwa11"
"295","ENSAMXG00000009512",67.4738194214123,-0.847972574808834,0.262125383230081,-3.23498840272376,0.00121647671710794,0.0107571939533399,"igfbp1a"
"296","ENSAMXG00000009533",264.766422246018,-0.514769127186471,0.134360261460478,-3.83126023714899,0.000127488572491399,0.00172748045520454,"rhot1b"
"297","ENSAMXG00000009548",617.756976011947,-0.997956185417942,0.15041765834823,-6.63456801798888,3.25454249044441e-11,2.56314320550258e-09,"CSTPP1"
"300","ENSAMXG00000009602",218.485917850366,-0.515332298515402,0.152000879285165,-3.39032445693029,0.000698099474726179,0.00688050451735115,"trmt1l"
"301","ENSAMXG00000009633",511.189334594506,-0.365072022122823,0.138393159006931,-2.63793401886678,0.00834128097018403,0.0483333292831907,"vps26a"
"302","ENSAMXG00000009662",13.6774449249318,-3.60252868084255,0.882754890392714,-4.08100676648744,4.48410495002588e-05,0.000729591275816528,"abraa"
"303","ENSAMXG00000009762",76.9834812599974,-0.829494162830088,0.308935455529674,-2.68500797814841,0.00725280748966571,0.0435574520813643,"gkup"
"304","ENSAMXG00000009812",454.647339023657,-0.920908704284356,0.130951251436133,-7.03245439951751,2.0293164001417e-12,1.92326455437158e-10,"romo1"
"305","ENSAMXG00000009813",16.0048509686954,-1.71086562952136,0.618658712026863,-2.76544336362157,0.00568454753468953,0.0359706846074753,"pih1d2"
"306","ENSAMXG00000009829",101.174542984271,-2.64141368665874,0.317134976091979,-8.32898887157955,8.15357301278191e-17,1.34094301264134e-14,"tmprss5"
"307","ENSAMXG00000009836",31.9189865518005,-1.0946485784755,0.35412757222618,-3.09111366729826,0.00199407283144828,0.0160813604739003,"katnal2"
"309","ENSAMXG00000009947",15.278091543535,-2.16672564478348,0.644995032232105,-3.35929043869561,0.000781428930740775,0.00753360362826236,"si:dkey-88l16.3"
"310","ENSAMXG00000009972",184.546458577344,-0.638940682615314,0.183689714713067,-3.47836939925229,0.000504474197700746,0.00532236142542768,"zgc:152948"
"311","ENSAMXG00000010056",15.5628518604021,-1.62282938416741,0.560986136929036,-2.89281548569301,0.00381805521730836,0.0267323518491963,"glt8d2"
"312","ENSAMXG00000010080",209.646629292025,-0.539683850622715,0.152295332350624,-3.54366639011772,0.000394604222170628,0.00437218350522608,"dcaf15"
"313","ENSAMXG00000010119",389.823080520825,-0.322255225996218,0.11095821714387,-2.90429347452814,0.00368082955983617,0.026097174922338,"plekha6"
"314","ENSAMXG00000010147",470.47024446232,-0.671019372022371,0.179962294712932,-3.72866645811975,0.000192495736845132,0.00242608263379196,"myh11a"
"315","ENSAMXG00000010160",63.109031178927,-2.03925324157209,0.35120213270752,-5.80649447043755,6.3794378462167e-09,2.94726164840748e-07,"ctsl.1"
"316","ENSAMXG00000010171",1589.87090748497,-0.549223221647176,0.112635521102921,-4.87611027382135,1.0819813824263e-06,2.84753252782465e-05,"psd3l"
"317","ENSAMXG00000010189",522.590645931782,-0.476495926212911,0.115144773269327,-4.1382332231301,3.49990510396989e-05,0.000591843831845715,"cnih3"
"320","ENSAMXG00000010260",30.3728010829599,-1.2922275780322,0.407338249513104,-3.17236984146914,0.00151200318533183,0.0128619946419582,"fgf11b"
"321","ENSAMXG00000010289",916.525732728776,-0.425830670855416,0.157663855813283,-2.70087692996495,0.00691569236851027,0.0421351471697288,"cacna1ha"
"322","ENSAMXG00000010295",58.7750183388757,-2.40575924631114,0.330316953517841,-7.28318428918061,3.26031361213621e-13,3.39700377910465e-11,"C1orf112"
"323","ENSAMXG00000010342",551.586709246317,-1.0181086760312,0.137672745199868,-7.39513601296431,1.41263602461961e-13,1.59040062503315e-11,"slc6a4a"
"324","ENSAMXG00000010373",1778.37334426772,-0.370169409557236,0.10413430644433,-3.55473063773781,0.000378366500938587,0.0042313987021632,"si:ch211-137a8.4"
"325","ENSAMXG00000010404",249.445848381542,-0.37857201733735,0.138074959333682,-2.74178619471808,0.00611061019750468,0.0380913884839529,"pcdh1a"
"326","ENSAMXG00000010425",171.183403351871,-0.452541474822911,0.158631465672174,-2.85278505689487,0.00433379239569665,0.0294329422825147,"DOC2A"
"327","ENSAMXG00000010446",218.460148798313,-0.603163936291278,0.148458093699675,-4.06285653587508,4.84758250362037e-05,0.000775936989486944,"GALNT3"
"328","ENSAMXG00000010495",1096.76210267339,-0.296368519352565,0.0768616730419588,-3.85586870052617,0.00011531937544624,0.0015856414123858,"ganab"
"329","ENSAMXG00000010517",39.4954323046978,-0.947760374358762,0.315028167851452,-3.00849406839603,0.00262545927092171,0.0199105240821481,"cyldl"
"330","ENSAMXG00000010533",117.348241109358,-0.652666588351658,0.226360812507142,-2.8833020217714,0.00393529930447615,0.0274033399055988,"trpt1"
"331","ENSAMXG00000010535",8771.50807579156,-0.430390133304317,0.119454550112136,-3.60296140164018,0.000314612261087867,0.00363472498605301,"ctsf"
"332","ENSAMXG00000010544",532.516495682641,-0.471408108117489,0.154890004459725,-3.04350245041194,0.00233841536687738,0.0182620660052924,"pnpo"
"333","ENSAMXG00000010577",4460.12206874912,-0.510605226674905,0.120772430474217,-4.22782935368608,2.35956635510423e-05,0.000421980017130848,"fam13b"
"334","ENSAMXG00000010606",1714.0606536381,-0.318729139140674,0.0846009579333159,-3.76744125512033,0.000164929334207228,0.00214805091717877,"dnajc6"
"337","ENSAMXG00000010730",189.666598349756,-0.541603394279428,0.190651068856772,-2.84080963997277,0.0044999164399642,0.0302850587671109,"dicer1"
"338","ENSAMXG00000010761",276.051388516092,-0.657523484566434,0.160734133199407,-4.09075204798416,4.2997663711553e-05,0.000702327318639391,"cplx2"
"339","ENSAMXG00000010767",1794.65918882083,-0.461405521908008,0.122853999134861,-3.75572244417951,0.00017284216414672,0.00222008216199175,"cacna1aa"
"340","ENSAMXG00000010782",1334.6574092017,-0.462797084963852,0.149960455080486,-3.0861275041841,0.00202781846086616,0.0163071211318455,"PLEKHG1"
"341","ENSAMXG00000010877",17.1652537042385,-1.78129858061031,0.645037179817854,-2.76154404171448,0.00575287570127722,0.0362526258035032,"cd37"
"342","ENSAMXG00000010889",11549.1666353507,-2.50068611030657,0.0932257022257697,-26.8239986463231,1.69641921712963e-158,2.84574323673495e-154,"si:dkey-33c12.3"
"343","ENSAMXG00000010901",4122.56341500485,-0.279170688043832,0.0941777251535669,-2.96429636189039,0.00303375959881115,0.0223339832606672,"fat2"
"344","ENSAMXG00000010931",6591.51028513533,-0.358821691538213,0.0888803338883169,-4.03713257860949,5.41084937053781e-05,0.00084670707267511,"zic1"
"345","ENSAMXG00000011025",1093.07385535727,-0.362219496304574,0.100922951689646,-3.58906958467146,0.000331860259602618,0.00378975691228087,"kcnc3a"
"346","ENSAMXG00000011059",268.972749552,-0.379900488708827,0.136381595261073,-2.78557006157311,0.00534336913748247,0.0343956321110009,"arl5a"
"347","ENSAMXG00000011254",59.6332242034979,-3.10111858034926,0.374349038051034,-8.28402978272511,1.1907581029699e-16,1.92066992089616e-14,"tmem54b"
"348","ENSAMXG00000011292",2259.77574287608,-0.460186032311849,0.0743001110390904,-6.19361163632364,5.88010066982699e-10,3.47319326536436e-08,"gad1a"
"349","ENSAMXG00000011331",26.2548927833692,-2.62754828933632,0.734034356492941,-3.57959851074299,0.000344122507028561,0.00391101291016539,"myom1b"
"350","ENSAMXG00000011426",35.701227071324,-2.8908710603632,0.590346150543611,-4.89690846243545,9.73561607418404e-07,2.5923009467371e-05,"nectin4a"
"352","ENSAMXG00000011460",335.988635891672,-0.572733165304216,0.146703219064356,-3.90402588952713,9.46056539648638e-05,0.00135064667681752,"mier1a"
"353","ENSAMXG00000011499",621.805788833949,-0.441811319028923,0.104994337691161,-4.20795376916899,2.57693569238057e-05,0.000455992576367975,"arl2"
"354","ENSAMXG00000011543",156.425518157911,-0.610550105771422,0.175997434627331,-3.46908525720413,0.000522233699494859,0.00546504698005381,"otx1"
"355","ENSAMXG00000011547",627.475731485171,-0.249433564515127,0.0943341682654964,-2.64414865897916,0.00818966790041223,0.0476688685043078,"prpf19"
"356","ENSAMXG00000011637",25.217528797132,-1.51017389157785,0.444292210656499,-3.39905552101932,0.000676189882463066,0.00671585866093424,"si:dkey-170l10.1"
"357","ENSAMXG00000011706",688.718022377621,-0.727345504898429,0.110368026654264,-6.59018310780249,4.39284459357982e-11,3.30448287252473e-09,"mtmr1a"
"358","ENSAMXG00000011724",1234.18742341316,-0.236358161319905,0.0795042305762319,-2.97290043066671,0.0029500013205795,0.0218386020091444,"slc25a23a"
"359","ENSAMXG00000011746",579.219257765883,-0.721042857741611,0.129157742367753,-5.58265299875382,2.36877065248216e-08,9.57497052900923e-07,"nat16"
"360","ENSAMXG00000011798",291.047068927772,-0.432953517252825,0.124126583810019,-3.48799994298947,0.000486648182689634,0.00517990054861587,"si:ch211-215a10.4"
"362","ENSAMXG00000011827",838.140828263493,-0.42587918903683,0.112778246763816,-3.77625296772632,0.000159205303555941,0.00208646013058664,"dcaf7"
"363","ENSAMXG00000011838",639.886689934496,-0.503379234227663,0.109543232826019,-4.59525633159971,4.3221760837699e-06,9.47771291571765e-05,"si:dkey-16j16.4"
"364","ENSAMXG00000011863",1695.76874081449,-0.254602631990294,0.0756296128481055,-3.36644103284831,0.000761448599296038,0.00737969587103674,"eif3i"
"365","ENSAMXG00000011931",73.9750395918919,-0.986826499193943,0.330692133602819,-2.9841245040899,0.00284391025124674,0.0212406921035904,"lrrc6"
"367","ENSAMXG00000011957",723.411015894182,-0.483689819557909,0.124859510209779,-3.87387247271154,0.000107119482296779,0.0014986900046109,"kcnc3b"
"368","ENSAMXG00000011960",53.0661872917792,-1.20380270389504,0.301768162146342,-3.98916405008711,6.63065545545044e-05,0.00100296884819821,"cyp26a1"
"369","ENSAMXG00000012000",622.944189933661,-0.870723345673558,0.197097921901382,-4.41771956433525,9.97477229829826e-06,0.000196162726030426,"soul5l"
"371","ENSAMXG00000012057",1671.57229296265,-0.270190799100057,0.0894370546336671,-3.02101629136553,0.00251927804848587,0.0193413680839133,"akap8l"
"372","ENSAMXG00000012110",34.6962669779436,-1.10327670151187,0.345111317960636,-3.1968719775157,0.00138926571095494,0.0119819703348427,"myofl"
"375","ENSAMXG00000012179",45.9646214628785,-2.43943782911769,0.45841523742415,-5.32145886516551,1.02938389015129e-07,3.6353504752185e-06,"thbs1a"
"376","ENSAMXG00000012278",247.554024674675,-0.692786554032209,0.158735470825152,-4.36440923021748,1.27466762287875e-05,0.000242983515611262,"her6"
"378","ENSAMXG00000012318",226.233625106427,-0.713449583902154,0.149899379003439,-4.75952327918441,1.94050744330245e-06,4.71068564725276e-05,"zic6"
"379","ENSAMXG00000012351",574.464300316409,-0.360342400912227,0.114879945117975,-3.13668674320985,0.00170868583188437,0.014189705361317,"PCDH9"
"380","ENSAMXG00000012352",418.684076900569,-0.449127606929537,0.154185751973175,-2.91289954604674,0.00358089774892434,0.0255506421685265,"pdxkb"
"382","ENSAMXG00000012443",137.738077282138,-0.725935239454073,0.222272116527119,-3.26597528649304,0.00109087769387466,0.00985432057875463,"slc35a5"
"383","ENSAMXG00000012451",183.189819787854,-0.808845297476607,0.21621801689667,-3.74087834624415,0.000183378271442419,0.00233396851551334,"letm1"
"384","ENSAMXG00000012459",1040.91990942734,-0.616834198594713,0.104638277394713,-5.89491927765508,3.74864590919958e-09,1.80182049073991e-07,"pald1b"
"385","ENSAMXG00000012506",3175.14834446512,-0.646894991028157,0.146115054922504,-4.4272986884976,9.54205577327896e-06,0.000188913758935748,"SLC12A2"
"386","ENSAMXG00000012512",519.873928148116,-0.650252434926494,0.131006160028714,-4.96352564477864,6.92248959877176e-07,1.92259541422841e-05,"slc25a12"
"387","ENSAMXG00000012526",10.9622506917371,-3.56801428197857,1.04747912920989,-3.4062867531021,0.000658529727421457,0.00657941404258185,"bub1bb"
"388","ENSAMXG00000012530",448.112472221,-0.302704587468233,0.115099309318172,-2.62994269263128,0.00853992627123788,0.0491419790783425,"dync1i2b"
"389","ENSAMXG00000012543",1911.8211115518,-0.318986692935979,0.119040154974978,-2.67965623031177,0.00736978032912925,0.0441371171085838,"csnk1db"
"390","ENSAMXG00000012575",1204.39558201271,-0.229082094818606,0.0849143711891245,-2.69780122740809,0.0069799103991466,0.0423953681036261,"ddost"
"391","ENSAMXG00000012597",955.18257421258,-0.228526999680237,0.0848822603809022,-2.6922822113212,0.00709648676276961,0.0428985821425082,"slc9a7"
"392","ENSAMXG00000012698",17.1810269232639,-2.89671883615643,0.738891093447813,-3.92035966036586,8.84169135305402e-05,0.00127751397456918,"klhl31"
"393","ENSAMXG00000012711",114.701248362202,-1.7374015161701,0.234558873675424,-7.40710205905179,1.29089119141371e-13,1.4631553875652e-11,"dmbx1b"
"394","ENSAMXG00000012724",147.594511029497,-0.590342402908656,0.169582909358021,-3.48114326581303,0.000499278361168361,0.0052874965332066,"faah"
"395","ENSAMXG00000012733",4265.91864257983,-0.332296873148138,0.0882325948588905,-3.76614644145485,0.000165786575107292,0.00215754057209063,"nrsn1"
"396","ENSAMXG00000012740",759.746763961307,-0.390275269648822,0.0894441068820326,-4.36334246328329,1.28090189157694e-05,0.000243894769934203,"uqcrh"
"398","ENSAMXG00000012767",1557.89673521934,-0.387035747250224,0.106884880157419,-3.62105235726703,0.000293407123942154,0.00345154593557478,"agrn"
"399","ENSAMXG00000012824",6432.61776079007,-1.71224997663535,0.407875544564254,-4.19797165938105,2.69316325087666e-05,0.000473932668999592,"mettl3"
"400","ENSAMXG00000012844",556.108609625783,-0.76788793691096,0.199263968561721,-3.85362161786471,0.000116383411739976,0.00159896128741858,"cdo1"
"401","ENSAMXG00000012852",433.010171242787,-0.570704630852684,0.114580398052507,-4.98082255388184,6.3314575853173e-07,1.78205035224325e-05,"rrp12"
"402","ENSAMXG00000012884",123.443862969115,-0.866238297348617,0.237310079790689,-3.65023811088283,0.00026199731991858,0.00312367096064973,"atp10a"
"403","ENSAMXG00000012908",28.5990639772694,-2.40804632755105,0.772891681353825,-3.11563235269013,0.00183550957962317,0.0150345083975482,"pfkma"
"404","ENSAMXG00000012965",37.9180456176712,-1.40381860250773,0.392616042572727,-3.57555079336242,0.00034949130959627,0.00395982425002493,"wnt10b"
"405","ENSAMXG00000012980",3249.84289901387,-0.189141143580502,0.06895604867969,-2.74292316920721,0.00608949315419514,0.0380309931726074,"fkbp1aa"
"406","ENSAMXG00000012982",423.729526042113,-0.386577509848658,0.116387748798127,-3.32146221437078,0.000895471064232719,0.00838051245973016,"slc48a1b"
"407","ENSAMXG00000013021",1003.00162637399,-0.288017286492963,0.0984797648878969,-2.92463418064436,0.00344861366548718,0.0248665187974293,"tcp11l1"
"408","ENSAMXG00000013024",877.532419601606,-0.384334063400198,0.132155750277433,-2.90819024214513,0.00363527115337254,0.0258563537884473,"hipk3a"
"409","ENSAMXG00000013034",506.607156933827,-0.732529432637987,0.153359388947795,-4.77655419510929,1.78324509279363e-06,4.3926485215291e-05,"acap1"
"410","ENSAMXG00000013036",87.1208282617095,-0.657955231391191,0.227094666578251,-2.89727293601797,0.00376422115085656,0.0265091560896804,"ENKD1"
"411","ENSAMXG00000013054",32.2710975804729,-1.3307563757338,0.447182941332017,-2.97586569776094,0.00292162779235765,0.0216859762021237,"rab22a"
